lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,previous_cancellations,reserved_room_type,booking_changes,adr,total_of_special_requests,is_canceled
11,10,41,4,0,2,2,0,0,PRT,1,1,2,0.0,0,N
128,5,21,26,0,2,2,0,0,NLD,0,1,1,126.0,1,N
129,6,25,24,2,1,1,0,0,PRT,0,1,0,120.0,0,Y
352,5,21,24,0,3,2,0,0,GBR,0,1,0,99.0,0,Y
85,9,40,30,0,3,2,0,0,DEU,0,1,0,125.0,0,N
75,10,41,8,1,1,3,0,0,DEU,0,4,1,151.2,1,N
2,12,49,3,2,1,2,0,0,ESP,0,1,0,109.0,1,N
238,9,39,20,0,4,2,0,0,AUT,0,4,0,107.0,1,N
74,11,47,13,2,0,2,0,0,ITA,0,1,0,79.2,2,N
68,9,37,12,2,2,2,0,0,PRT,0,1,0,62.0,0,N
50,5,21,22,1,2,2,0,0,CHN,0,1,0,144.0,1,Y
105,10,42,12,1,2,2,0,0,PRT,0,1,0,110.0,0,Y
233,6,26,29,2,3,2,0,0,DEU,0,1,0,111.06,2,N
52,2,8,19,2,3,2,0,0,FRA,0,1,0,74.8,0,N
8,6,24,17,2,2,1,0,0,PRT,2,4,0,110.0,0,Y
180,11,49,27,2,2,2,0,0,NLD,0,1,0,85.0,0,Y
6,5,18,4,0,1,1,0,0,PRT,0,1,0,120.0,0,N
262,7,28,9,2,2,2,0,0,FRA,0,1,0,89.1,0,Y
10,2,7,17,1,2,2,0,0,PRT,0,1,0,68.0,0,Y
241,10,43,19,1,2,2,0,0,PRT,1,1,0,60.0,0,Y
335,9,38,17,0,1,2,0,0,PRT,1,1,0,85.0,0,Y
1,1,5,30,1,1,2,0,0,SWE,0,1,0,101.0,1,N
30,11,47,13,1,0,1,0,0,PRT,0,1,0,67.0,0,N
9,10,45,30,2,0,1,0,0,NOR,0,1,0,80.47,1,N
88,4,14,6,0,3,2,2,0,BEL,0,6,0,189.0,1,N
28,8,35,21,2,1,2,0,0,LUX,0,1,0,118.15,1,N
350,6,22,2,2,4,2,0,0,DEU,0,1,1,89.17,1,N
2,3,10,10,0,2,3,0,0,PER,0,6,0,243.0,1,N
297,5,20,14,1,1,2,0,0,FRA,0,1,0,65.0,0,N
3,10,43,19,1,0,1,0,0,PRT,0,1,0,128.0,0,N
53,8,32,6,0,1,2,0,0,GBR,0,4,0,168.3,1,N
29,1,3,18,0,3,1,0,0,PRT,0,1,0,65.0,0,Y
174,12,50,7,0,4,3,0,0,PRT,0,4,0,87.72,0,N
74,9,38,18,0,2,2,0,0,PRT,0,1,0,101.5,0,Y
2,7,27,3,1,0,1,0,0,PRT,0,1,1,112.0,0,N
18,12,53,30,0,2,2,1,0,ESP,0,1,0,158.0,2,Y
130,4,16,13,0,4,2,0,0,PRT,1,1,0,100.0,0,Y
38,11,45,3,0,2,2,0,0,CN,0,1,0,88.0,1,Y
357,5,21,24,0,3,3,0,0,GBR,0,4,0,193.5,0,Y
163,6,24,5,2,2,1,0,0,PRT,0,1,0,100.0,0,Y
225,7,27,6,0,3,2,0,0,GBR,0,1,0,107.1,0,N
34,12,50,8,0,2,1,0,0,PRT,1,1,0,90.0,0,Y
206,4,17,28,0,2,2,0,0,AUT,0,4,0,130.5,3,Y
93,6,25,22,2,3,2,0,0,DEU,0,1,0,85.0,0,N
7,2,6,7,0,2,1,0,0,DEU,0,1,0,98.0,2,N
99,12,49,5,2,1,2,0,0,ESP,0,1,0,72.25,2,N
74,9,38,18,0,2,2,0,0,PRT,0,1,0,109.0,0,N
189,5,21,19,0,3,2,0,0,PRT,0,1,0,65.0,0,N
49,10,42,12,0,2,2,0,0,BEL,0,4,0,139.5,4,N
221,8,34,14,4,5,2,0,0,BEL,0,1,0,90.95,1,N
11,2,8,24,0,2,2,0,0,GBR,0,4,0,123.0,0,N
34,8,32,5,0,2,2,0,0,ESP,0,1,0,62.0,0,N
50,3,14,31,0,3,2,0,0,ISR,0,1,0,65.0,0,N
24,12,52,24,2,3,2,0,0,FRA,0,1,0,58.0,1,N
164,8,32,10,2,4,2,0,0,PRT,0,1,0,80.1,0,Y
37,12,53,28,0,3,2,0,0,FRA,0,1,0,120.0,0,Y
19,9,40,28,1,1,1,0,0,GBR,0,1,1,170.0,0,N
181,10,42,11,0,2,1,0,0,FRA,0,1,0,120.0,0,N
1,5,21,20,0,1,3,0,0,PRT,0,4,0,206.0,2,N
95,4,16,20,0,3,2,0,0,BRA,0,4,0,136.8,1,N
103,10,45,31,1,0,2,0,0,BGR,0,1,0,80.1,0,N
3,1,3,10,0,0,2,0,0,GBR,0,1,0,0.0,1,N
108,4,17,27,2,3,2,0,0,GBR,0,1,0,118.8,0,Y
74,9,38,18,0,2,2,0,0,PRT,0,1,0,101.5,0,Y
16,11,47,16,0,4,2,0,0,CIV,0,1,0,68.0,1,N
176,7,28,8,1,2,2,0,0,BEL,0,1,0,85.5,0,N
52,5,22,27,1,2,2,0,0,BRA,0,4,0,108.11,2,N
56,10,43,21,0,3,2,0,0,ITA,0,1,0,94.5,3,N
256,8,35,26,0,2,2,0,0,DEU,0,1,0,72.25,1,N
37,3,12,24,3,7,2,2,0,BRA,0,6,0,210.4,1,Y
40,5,20,17,0,2,1,0,0,FRA,0,5,0,215.0,1,Y
83,11,48,20,2,1,2,0,0,HUN,0,1,0,93.6,0,Y
147,5,22,29,1,4,2,0,0,BEL,0,1,2,135.7,3,N
169,6,23,8,0,3,2,0,0,PRT,0,1,0,170.0,0,Y
38,3,12,18,1,2,1,0,0,LUX,0,4,0,131.4,0,Y
313,4,17,29,2,1,2,0,0,PRT,0,1,0,90.0,0,Y
124,8,32,8,2,1,2,0,0,ITA,0,1,0,94.5,0,Y
123,3,14,30,0,3,2,0,0,PRT,0,2,0,89.92,0,Y
32,10,41,6,0,3,2,0,0,PRT,0,1,0,94.5,2,Y
356,10,41,8,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
69,3,13,30,0,2,2,1,0,ITA,0,1,0,108.2,0,N
88,8,34,19,0,2,3,0,0,BRA,0,4,0,150.3,2,N
62,3,13,31,1,2,2,2,0,GBR,0,6,0,212.67,0,Y
208,8,31,2,0,1,2,0,0,FRA,0,1,0,157.0,1,N
420,5,20,20,2,1,2,0,0,PRT,0,1,0,90.0,0,Y
114,6,22,1,2,3,2,0,0,HRV,0,1,0,174.6,0,Y
314,8,35,27,0,2,2,0,0,PRT,1,1,0,62.8,0,Y
152,2,5,2,0,3,2,0,0,GBR,0,1,6,88.0,2,Y
8,2,7,13,1,3,3,0,0,FRA,0,4,0,138.55,0,Y
100,1,4,24,0,3,2,0,0,DEU,0,1,0,93.6,1,Y
95,4,18,27,0,4,2,0,0,PRT,0,4,0,82.07,1,Y
277,11,46,7,1,2,2,0,0,PRT,0,1,0,100.0,0,Y
0,3,12,18,0,1,1,0,0,PRT,0,1,0,64.4,0,N
85,8,34,18,0,1,2,0,0,ESP,0,1,0,107.1,0,Y
47,10,44,25,2,4,2,2,0,PRT,0,6,0,198.68,1,Y
59,4,18,26,1,5,2,2,0,FRA,0,6,0,177.93,0,Y
190,4,14,7,0,2,2,0,0,DEU,0,1,0,99.0,1,Y
29,4,16,13,0,4,3,0,0,FRA,0,4,0,143.18,1,N
116,2,10,28,2,1,1,0,0,PRT,0,1,0,61.0,0,Y
104,7,30,18,3,6,2,0,0,FRA,0,4,0,120.8,3,N
262,11,46,9,1,2,2,0,0,PRT,1,1,0,62.8,0,Y
73,8,31,2,2,6,2,0,0,DEU,0,1,0,145.0,0,N
8,11,47,15,0,2,2,0,0,PRT,0,1,0,90.0,0,N
256,6,25,15,0,2,1,0,0,DEU,0,1,1,90.0,0,N
292,7,30,21,0,2,1,0,0,DEU,0,1,1,90.0,0,N
94,3,10,4,0,2,2,0,0,PRT,1,1,0,80.0,0,Y
14,2,8,15,2,5,2,0,0,DEU,0,1,0,43.43,0,N
164,10,40,2,0,2,1,0,0,PRT,0,1,0,100.0,0,N
41,9,38,14,0,4,2,0,0,ITA,0,1,1,117.0,0,N
12,10,41,3,1,2,2,0,0,PRT,0,1,0,85.0,0,N
271,9,39,21,0,3,2,0,0,BEL,0,1,0,101.33,1,N
169,6,23,8,0,3,2,0,0,PRT,0,1,0,170.0,0,Y
86,6,25,17,2,3,2,0,0,FRA,0,1,0,126.9,1,N
74,9,38,18,0,2,2,0,0,PRT,0,1,0,101.5,0,Y
0,11,45,7,0,0,1,0,0,PRT,0,1,0,0.0,0,N
118,6,24,6,1,2,1,0,0,ESP,0,1,0,110.0,0,N
24,6,26,26,1,3,2,0,0,PER,0,1,1,100.0,0,N
138,7,29,11,1,4,2,2,0,ITA,0,6,2,169.15,0,Y
151,8,32,5,1,2,2,0,0,GBR,0,1,0,63.75,0,N
45,1,4,23,1,1,2,0,0,BEL,0,1,0,79.8,0,N
510,12,49,1,0,2,2,0,0,PRT,0,1,0,62.8,0,Y
140,4,17,28,2,2,2,0,0,FRA,0,1,0,130.0,1,N
99,4,18,28,0,2,2,0,0,BRA,0,1,0,114.3,1,N
23,3,11,8,0,3,2,0,0,HUN,0,1,0,91.67,0,N
2,10,42,11,1,0,1,0,0,FRA,0,1,3,88.0,0,N
283,10,43,16,2,0,2,0,0,PRT,0,1,0,96.0,0,Y
14,11,45,3,0,1,1,0,0,ESP,0,1,0,112.0,1,Y
1,3,11,12,0,1,2,0,0,FRA,0,1,0,97.0,1,N
396,6,26,25,2,0,2,0,0,DEU,0,1,0,122.4,1,N
59,3,14,29,2,5,2,0,0,PRT,0,4,0,101.27,2,N
305,11,45,4,1,2,2,0,0,PRT,0,1,0,89.0,0,Y
274,4,15,7,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
130,1,4,25,0,2,2,0,0,CHN,0,1,0,71.28,2,Y
168,8,31,1,2,6,2,1,0,BEL,0,1,0,148.5,0,Y
178,4,18,28,0,3,1,0,0,PRT,1,1,0,110.0,0,Y
4,2,9,28,0,3,1,0,0,ESP,0,1,1,98.0,3,N
215,6,24,15,2,3,2,0,0,GBR,0,1,0,122.4,3,N
139,4,14,6,0,3,2,0,0,IRL,0,4,1,166.5,2,N
350,6,25,17,0,2,2,0,0,PRT,0,1,0,140.0,0,Y
56,12,52,19,1,0,2,2,0,AUT,0,6,0,156.6,0,Y
67,4,14,6,1,3,3,0,0,BEL,0,4,0,162.0,0,N
29,6,24,8,0,2,2,0,0,POL,0,1,0,103.55,0,N
261,10,42,16,0,1,2,0,0,PRT,1,1,0,120.0,0,Y
72,4,18,24,2,1,1,1,0,ITA,0,1,0,115.5,0,Y
83,8,34,25,2,3,3,0,0,PRT,0,4,0,168.0,0,Y
130,3,13,25,1,2,2,0,0,CHE,0,2,0,102.58,1,N
168,9,37,11,0,2,2,0,0,PRT,0,1,0,60.0,0,N
4,6,25,20,0,2,1,0,0,DEU,0,5,0,215.0,0,N
350,6,25,17,0,2,2,0,0,PRT,0,1,0,140.0,0,Y
205,7,31,26,0,5,2,0,0,GBR,0,1,0,70.03,1,N
6,8,34,17,0,1,2,0,0,DEU,0,1,0,118.0,2,N
20,5,20,20,2,1,2,0,0,GBR,0,1,1,0.0,1,N
410,5,19,9,0,1,2,0,0,PRT,0,1,0,90.0,0,Y
35,2,5,2,0,3,2,0,0,DEU,0,1,0,72.0,0,N
4,11,47,13,2,0,1,0,0,GBR,0,1,0,75.0,1,N
440,9,39,22,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
63,9,36,2,0,3,2,0,0,ESP,0,1,0,60.0,0,N
106,5,18,1,1,5,2,0,0,DEU,0,1,0,126.0,0,Y
300,8,33,13,0,2,2,0,0,PRT,1,1,0,62.8,0,Y
221,8,32,10,0,2,2,1,0,GBR,0,1,0,148.5,2,N
6,2,5,1,0,1,1,0,0,ESP,0,1,1,93.0,0,N
130,6,23,8,0,3,2,0,0,GBR,0,1,0,144.0,2,N
113,5,23,31,0,3,1,0,0,PRT,0,1,0,100.0,0,Y
6,9,39,18,2,1,2,0,0,BEL,0,1,0,162.33,2,N
158,3,13,25,1,2,2,0,0,GBR,0,1,0,70.0,0,N
168,7,28,9,2,4,2,0,0,PRT,0,4,0,98.6,2,N
15,5,21,25,0,1,2,0,0,CN,0,1,0,128.0,1,N
322,12,50,9,0,2,2,0,0,PRT,0,1,0,52.0,0,Y
85,11,45,7,1,1,2,0,0,PRT,0,1,0,111.0,0,Y
272,8,32,5,0,1,2,0,0,PRT,1,1,0,65.0,0,Y
320,8,34,18,0,2,2,0,0,DEU,0,1,0,115.0,1,N
339,9,39,21,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
76,9,38,16,0,2,2,0,0,ESP,0,1,0,62.0,0,N
55,9,37,6,2,0,2,0,0,ESP,0,1,0,75.0,0,N
185,11,47,15,0,3,2,0,0,ITA,0,4,0,95.4,0,Y
208,5,21,24,0,2,2,0,0,DEU,0,1,0,114.4,0,N
87,12,52,18,2,2,2,0,0,FRA,0,1,0,75.0,0,N
162,4,13,1,2,1,2,0,0,PRT,0,1,0,98.0,0,Y
152,6,26,29,2,5,2,0,0,GBR,0,1,0,80.1,1,N
4,6,22,2,0,2,2,1,0,PRT,0,1,0,144.0,3,N
44,4,18,27,0,2,2,0,0,FRA,0,1,0,106.2,1,N
9,5,23,31,0,3,2,0,0,FRA,0,1,0,104.8,0,N
10,5,20,18,0,1,1,0,0,PRT,0,7,1,275.0,0,Y
256,6,25,15,0,2,2,0,0,DEU,0,1,0,115.0,1,N
278,8,34,25,2,3,2,0,0,DEU,0,1,0,89.1,1,N
28,2,6,6,2,1,1,0,0,DEU,0,1,0,81.1,2,N
305,11,45,4,1,2,2,0,0,PRT,0,1,0,89.0,0,Y
107,6,26,29,0,1,3,0,0,FRA,0,1,0,126.0,0,Y
107,4,15,14,0,1,2,0,0,BRA,0,1,0,126.0,1,N
170,7,30,28,2,5,2,0,0,FRA,0,1,0,110.0,1,N
147,9,38,14,2,5,2,0,0,NOR,0,1,0,126.9,1,N
52,10,43,17,1,1,2,0,0,DEU,0,1,1,108.0,1,N
89,7,29,11,1,1,2,0,0,FRA,0,1,0,72.42,1,N
1,8,35,24,0,1,1,0,0,USA,0,1,1,81.19,0,N
184,7,29,11,1,0,2,0,0,NLD,0,1,0,96.3,1,N
1,6,26,28,0,1,2,2,0,PRT,0,5,0,0.0,1,N
245,6,25,17,0,2,2,0,0,PRT,0,1,0,75.0,0,Y
85,1,4,22,0,1,2,0,0,PRT,1,1,0,85.0,0,Y
279,10,43,21,0,2,2,0,0,PRT,0,1,0,65.0,0,Y
69,4,16,19,0,4,2,0,0,PRT,0,1,0,100.0,0,Y
25,10,43,19,1,2,2,0,0,FRA,0,4,0,75.0,0,N
26,6,25,14,0,3,2,0,0,ITA,0,1,0,111.35,0,Y
482,11,45,3,0,2,2,0,0,PRT,0,1,0,62.8,0,Y
13,6,25,12,2,1,2,0,0,DNK,0,1,0,102.33,0,N
47,10,40,1,1,3,2,0,0,PRT,0,1,0,103.05,1,N
27,5,21,21,2,1,2,0,0,CHN,0,4,0,171.0,0,Y
276,5,20,13,2,3,2,0,0,PRT,0,1,0,61.0,0,Y
286,7,31,30,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
92,5,21,23,0,1,2,0,0,FRA,0,1,0,99.0,0,Y
224,10,40,2,1,2,2,0,1,FRA,0,1,1,65.0,1,N
47,8,34,20,2,3,2,0,0,FRA,0,1,0,135.9,1,Y
230,7,27,4,0,3,2,0,0,DEU,0,1,0,107.1,1,Y
173,12,51,16,0,2,3,0,0,NLD,0,4,0,122.4,0,Y
50,10,43,24,1,1,2,0,0,PRT,0,1,0,75.0,0,Y
393,3,12,19,2,1,2,0,0,PRT,0,1,0,70.53,0,Y
129,10,42,10,1,5,2,0,0,NOR,0,4,0,132.3,0,Y
281,8,32,7,1,3,2,0,0,MAR,0,1,0,107.1,1,Y
212,8,33,13,1,1,2,0,0,PRT,0,1,0,96.0,0,Y
121,8,33,18,1,2,2,0,0,GBR,0,1,0,125.0,0,Y
272,8,32,5,0,1,2,0,0,PRT,1,1,0,65.0,0,Y
6,9,38,14,1,2,1,1,0,PRT,0,1,7,109.0,2,N
22,12,49,1,2,3,2,1,0,UKR,0,1,1,133.5,0,Y
3,2,8,24,2,3,2,0,0,BEL,0,4,0,100.3,3,N
263,9,40,29,2,4,2,0,0,DEU,0,1,0,100.3,0,Y
158,4,17,27,0,1,2,0,0,BRA,0,4,0,130.5,1,N
364,10,42,16,0,2,2,0,0,PRT,1,1,0,101.5,0,Y
468,10,43,20,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
69,11,49,29,2,1,2,0,0,PRT,1,4,0,60.0,0,Y
1,2,10,28,2,1,1,0,0,PRT,0,1,0,60.0,0,Y
278,7,30,22,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
90,3,11,6,2,3,1,0,0,ITA,0,1,1,74.95,0,N
203,8,33,8,1,4,2,0,0,DEU,0,1,0,65.49,1,N
10,8,34,21,1,1,3,0,0,BEL,0,4,2,210.0,2,N
64,4,16,12,0,3,2,0,0,BEL,0,1,0,94.5,0,Y
142,6,23,9,1,2,3,0,0,GBR,0,1,1,175.33,1,N
39,8,33,14,0,2,2,0,0,PRT,0,1,0,101.5,0,Y
180,10,44,28,0,2,1,0,0,GBR,0,1,0,80.1,0,N
56,8,31,5,0,1,2,1,0,USA,0,4,2,210.0,2,N
0,9,38,13,0,2,1,0,0,PRT,0,1,0,65.0,0,N
192,6,26,24,0,2,1,0,0,BRB,0,1,0,95.0,0,N
86,8,33,7,2,2,3,0,0,ESP,0,4,0,159.3,1,N
26,4,17,28,1,2,2,0,0,ESP,0,1,0,115.0,1,Y
140,11,47,18,0,3,1,0,0,PRT,0,1,1,65.0,0,N
61,1,4,25,0,2,2,0,0,PRT,0,1,0,80.0,0,Y
154,6,26,26,2,5,2,0,0,HRV,0,4,0,123.17,0,Y
310,12,53,27,2,10,2,0,0,DEU,0,1,2,68.57,2,N
178,7,29,11,1,0,1,0,0,PRT,0,1,0,72.68,1,N
9,1,3,16,4,11,1,0,0,MOZ,0,1,2,81.0,0,Y
31,8,33,10,0,4,2,0,0,FRA,0,1,1,141.55,1,N
21,3,11,16,1,3,1,0,0,DEU,0,1,1,70.0,0,N
6,4,17,23,1,1,2,2,0,NLD,0,6,0,196.0,1,N
457,8,34,25,0,2,2,0,0,AUT,0,1,1,122.4,1,N
164,8,33,14,0,1,2,0,0,PRT,1,1,0,60.0,0,Y
137,3,11,17,1,2,2,0,0,FRA,0,1,0,93.6,2,N
20,3,9,1,0,3,2,0,0,PRT,0,1,0,80.0,0,N
179,8,34,21,1,4,2,1,0,BEL,0,5,0,165.0,1,N
83,12,53,26,1,3,2,0,0,ESP,0,4,0,105.61,1,Y
11,3,10,3,1,3,2,0,0,ITA,0,1,0,138.0,0,Y
140,8,33,18,2,2,2,0,0,FRA,0,4,0,193.0,2,Y
320,7,28,11,2,5,2,0,0,GBR,0,1,0,89.1,1,N
115,5,19,11,0,3,2,0,0,GBR,0,1,0,120.0,0,N
117,2,10,29,1,2,2,0,0,PRT,1,1,0,75.0,0,Y
12,9,36,2,0,1,2,0,0,PRT,0,1,0,119.0,2,N
189,6,22,2,0,2,2,0,0,PRT,0,1,0,100.0,0,Y
1,4,15,7,0,1,1,0,0,ISR,0,1,0,89.0,1,N
21,12,52,19,1,3,2,0,0,FRA,0,1,0,88.4,0,Y
50,1,3,14,0,3,2,0,0,FRA,0,1,0,52.0,1,N
26,12,52,26,2,2,2,0,0,AUT,0,1,0,43.5,1,N
162,8,33,19,1,1,2,0,0,PRT,0,1,0,140.0,0,Y
4,1,1,2,1,1,1,0,0,PRT,0,1,0,65.0,1,N
42,11,46,9,0,4,2,0,0,DEU,0,1,0,133.03,1,N
44,11,46,11,0,3,2,0,0,FRA,0,4,0,60.0,1,N
29,1,3,18,0,3,1,0,0,AGO,0,1,0,65.0,0,N
20,6,27,28,0,2,2,0,0,ESP,0,4,0,156.0,1,Y
27,8,33,14,1,1,3,0,0,ITA,0,4,1,239.0,1,Y
475,10,44,27,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
118,6,24,6,1,2,1,0,0,TUR,0,1,0,110.0,0,N
1,1,1,4,0,1,2,0,0,PRT,1,1,0,89.0,2,N
50,6,27,29,0,3,3,0,0,BRA,0,4,0,150.3,0,Y
9,1,2,13,2,2,2,0,0,ESP,0,1,0,86.0,0,N
337,9,38,19,2,2,2,0,0,PRT,1,1,0,62.0,0,Y
111,4,14,3,1,5,1,0,0,NLD,0,1,0,85.0,0,N
158,3,13,27,1,1,2,0,0,ISR,0,1,0,95.0,0,N
12,5,20,16,2,5,1,0,0,CHN,0,4,0,156.75,1,N
200,9,37,12,2,1,2,0,0,PRT,1,1,0,86.0,0,Y
34,8,35,30,0,3,1,0,0,FRA,1,1,0,85.0,0,N
56,6,24,8,0,1,2,0,0,PRT,0,1,0,120.0,0,Y
6,11,46,9,0,1,2,0,0,JPN,0,1,0,179.38,0,N
129,7,31,25,1,4,2,0,0,ESP,0,1,0,131.75,0,Y
14,11,47,14,1,3,2,0,0,BEL,0,4,0,75.27,2,N
57,9,39,24,2,5,2,0,0,USA,0,4,0,146.96,1,N
59,3,12,19,2,2,1,0,0,GBR,0,1,0,93.5,1,N
321,9,36,3,0,2,2,0,0,PRT,1,1,0,62.0,0,Y
12,7,29,18,2,2,2,0,0,PRT,0,1,0,62.0,0,N
12,10,41,4,1,0,2,0,0,FRA,0,1,0,72.0,0,N
10,10,41,2,2,1,2,0,0,FRA,0,1,0,85.0,0,N
110,3,13,20,2,1,2,0,0,FRA,0,1,0,58.0,0,N
267,10,44,25,0,2,2,0,0,DEU,0,1,0,80.75,0,N
132,7,27,8,2,1,2,0,0,DEU,0,1,0,107.1,2,N
233,10,42,14,1,2,2,0,0,PRT,0,1,0,90.0,0,Y
2,3,12,19,2,3,1,0,0,IRL,0,6,0,163.52,2,N
54,3,10,1,0,4,2,0,0,SWE,0,1,0,49.43,0,N
27,6,25,12,2,0,2,0,0,BRA,0,1,0,94.35,0,Y
68,10,41,8,2,1,2,1,0,FRA,0,1,0,135.0,3,N
112,6,23,2,0,2,2,0,0,FRA,0,1,0,100.0,0,N
148,6,26,25,2,5,2,0,0,PRT,0,1,0,79.53,0,Y
301,8,33,14,0,2,2,0,0,PRT,1,1,0,101.5,0,Y
504,8,32,12,2,1,2,0,0,AUS,0,1,0,112.67,1,N
55,1,3,18,0,2,1,0,0,PRT,0,1,0,79.0,0,Y
451,6,25,20,0,1,2,0,0,PRT,0,1,0,90.0,0,Y
41,12,53,27,2,5,2,0,0,PRT,0,1,0,69.29,0,Y
205,3,13,31,1,2,2,0,0,ESP,0,1,0,143.4,1,Y
4,5,21,21,1,1,2,0,0,PRT,0,1,0,112.0,1,N
65,9,37,4,2,5,2,0,0,ITA,0,1,0,106.84,0,Y
58,2,8,23,1,3,2,0,0,PRT,0,1,0,78.0,0,Y
165,6,26,20,1,2,2,0,0,BEL,0,1,0,95.4,1,N
69,11,47,19,1,3,2,0,0,PRT,1,1,0,98.0,0,Y
137,1,5,27,0,2,1,0,0,PRT,1,1,0,70.0,0,Y
104,5,20,15,1,2,2,0,0,PRT,0,1,0,170.0,0,Y
45,3,9,4,1,1,1,0,0,GBR,0,1,0,79.2,0,Y
97,7,27,6,0,2,2,0,0,DEU,0,1,0,120.0,1,N
29,2,7,9,0,3,2,0,0,FRA,0,1,0,66.0,0,N
55,3,13,22,0,3,3,0,0,GIB,0,4,0,131.4,2,Y
256,10,44,23,2,3,2,0,0,GBR,0,1,0,94.35,2,Y
9,9,37,7,1,1,2,0,0,NLD,0,1,0,91.6,0,N
103,7,29,11,1,2,2,1,0,FRA,0,1,2,108.34,1,N
285,4,17,28,2,2,1,0,0,GBR,0,1,0,104.4,2,Y
21,12,50,10,0,2,2,0,0,ARG,0,1,0,70.0,0,N
67,12,51,16,0,2,2,0,0,ESP,0,1,0,68.0,0,N
66,4,15,9,2,0,2,0,0,PRT,0,1,0,100.0,0,Y
53,3,11,14,0,3,1,0,0,PRT,0,1,0,65.0,0,Y
236,2,8,20,1,1,2,0,0,NLD,0,4,0,103.5,1,N
1,9,39,22,1,3,2,0,0,BRA,0,1,0,176.0,0,N
64,4,17,17,2,1,2,0,0,DEU,0,1,0,99.3,1,N
61,9,36,5,2,2,2,0,0,PRT,0,1,0,62.0,0,Y
0,9,39,21,1,3,2,0,0,PRT,0,1,0,147.0,1,N
468,10,43,20,0,2,2,0,0,PRT,0,1,0,62.0,0,Y
2,3,12,16,0,3,2,0,0,PRT,0,1,0,40.0,1,N
111,4,17,27,1,3,2,0,0,PRT,0,1,0,120.0,0,Y
36,11,45,3,0,5,2,0,0,FRA,0,4,1,60.0,0,N
5,9,40,28,0,1,1,0,0,PRT,0,1,0,67.0,0,N
30,11,46,7,1,3,1,0,0,SWE,0,1,0,137.83,1,N
221,10,41,10,2,1,2,0,0,FRA,0,1,0,65.0,0,N
1,6,24,11,1,0,1,1,0,PRT,0,1,1,148.0,1,N
10,12,53,31,0,2,2,0,0,PRT,0,1,0,206.55,0,N
150,6,24,17,2,3,1,0,0,PRT,0,1,0,120.0,0,Y
54,1,2,14,0,1,1,0,0,PRT,0,1,0,75.0,0,Y
63,4,16,18,0,3,2,0,0,FRA,0,4,0,135.0,0,N
142,6,23,9,1,2,2,0,0,GBR,0,1,0,135.33,0,Y
30,3,11,11,2,2,2,0,0,PRT,0,1,0,85.0,1,N
45,6,25,17,1,2,2,0,0,PRT,0,1,0,65.0,1,N
207,8,36,29,1,3,2,0,1,FRA,0,1,1,123.25,1,Y
99,2,8,19,0,1,1,0,0,PRT,0,1,0,81.0,0,N
164,10,40,2,0,2,1,0,0,PRT,0,1,0,100.0,0,N
147,7,30,21,0,2,2,0,0,PRT,1,1,0,75.0,0,Y
80,11,45,2,1,1,2,0,0,PRT,0,1,0,111.0,0,Y
10,1,4,17,2,0,2,0,0,AND,0,1,0,75.0,1,Y
81,8,33,12,1,2,2,1,0,ESP,0,1,0,134.1,0,Y
10,1,5,30,1,3,2,0,0,AUT,0,1,0,77.0,0,N
47,9,39,18,2,2,2,0,0,FRA,0,4,0,119.52,0,N
15,10,40,1,2,1,3,0,0,GBR,0,6,0,182.14,0,N
468,7,30,29,2,1,2,0,0,PRT,0,1,0,112.67,0,Y
10,11,48,26,0,2,1,0,0,FRA,0,1,0,79.0,0,N
69,6,25,12,2,4,1,0,0,PRT,0,1,0,120.0,0,Y
46,8,34,17,1,1,2,0,0,ESP,0,1,0,62.0,0,N
75,5,21,21,2,0,2,0,0,FRA,0,1,0,123.12,0,N
7,9,37,8,0,3,1,0,0,PRT,0,1,0,95.0,0,N
28,3,9,2,0,3,2,0,0,PRT,0,1,0,95.0,0,Y
39,10,44,30,1,2,2,0,0,GBR,0,4,0,60.0,0,N
116,5,18,5,1,2,2,0,0,FRA,0,1,0,126.0,0,Y
74,5,21,17,0,3,1,0,0,NLD,0,1,0,126.9,0,N
262,7,28,6,1,1,2,0,0,PRT,1,1,0,62.0,0,Y
1,1,4,27,0,1,2,0,0,PRT,0,1,0,88.2,1,N
33,3,11,8,0,2,2,0,0,CHN,0,1,1,67.52,0,N
8,4,14,5,0,1,1,0,0,CHE,0,1,0,114.0,0,N
29,1,3,18,0,3,1,0,0,DNK,0,1,0,65.0,0,N
38,11,45,2,0,4,2,0,0,PRT,0,4,0,77.23,3,Y
25,7,31,27,1,1,2,0,0,ESP,0,1,0,62.0,0,N
164,10,40,2,0,2,1,0,0,PRT,0,1,0,100.0,0,N
15,12,50,7,0,1,1,0,0,PRT,0,1,0,65.0,0,Y
0,8,33,11,0,1,2,0,0,FRA,0,1,0,133.0,1,N
