booking_id,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,country,previous_cancellations,reserved_room_type,booking_changes,company,adr,total_of_special_requests,is_canceled
100824,239,10,44,29,2,2,2,0,0,2,IRL,0,4,0,,101.58,3,N
66237,87,4,15,15,2,2,2,0,0,2,PRT,0,1,0,,95,0,Y
91517,85,6,26,21,0,2,2,0,0,2,NZL,0,1,0,,116.1,1,N
66401,133,4,16,19,0,4,2,0,0,2,PRT,0,1,0,,100,0,Y
105822,68,2,7,13,1,2,3,0,0,3,FRA,0,4,0,,138.6,2,N
103088,50,12,50,8,1,3,2,0,0,2,FRA,0,1,1,,68,0,N
79694,10,2,6,4,0,1,1,0,0,1,PRT,0,1,1,40,66,0,N
53360,23,6,25,18,2,1,2,1,0,3,NOR,0,1,0,,149,0,Y
88383,3,5,19,2,1,2,1,0,0,1,PRT,0,1,0,,92.7,0,N
86954,70,4,15,8,2,2,3,1,0,4,ITA,0,5,0,,173.35,0,N
92267,142,7,27,1,0,2,2,0,0,2,GBR,0,1,0,,85.5,1,N
50997,59,5,20,13,0,2,2,0,0,2,DEU,0,1,0,,126.9,0,Y
102138,65,11,47,19,2,2,2,0,0,2,FRA,0,1,0,,63.58,0,N
76264,147,7,30,21,0,2,2,0,0,2,PRT,1,1,0,,75,0,Y
73925,265,7,28,9,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
68561,105,5,20,19,0,2,1,0,0,1,PRT,0,1,0,,160,0,Y
108145,1,3,12,22,0,1,2,0,0,2,PRT,0,1,0,,109,1,N
51059,68,5,20,13,1,2,2,1,0,3,FRA,0,4,0,,140.4,0,Y
43385,74,9,38,18,0,2,2,0,0,2,PRT,0,1,0,,109,0,N
89998,102,6,24,5,1,0,2,0,0,2,ISR,0,1,0,,65,1,N
100915,58,10,45,31,1,3,2,0,0,2,BEL,0,1,0,,90.68,2,N
95956,48,8,35,22,1,3,2,1,0,3,ESP,0,1,0,,122.22,0,N
50694,259,5,19,5,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
114387,129,6,24,16,2,3,2,0,0,2,DEU,0,1,0,,99,0,N
116466,128,7,29,17,1,3,2,0,0,2,SWE,0,1,0,,126,0,N
83192,5,1,4,23,0,1,2,0,0,2,PRT,0,1,0,,98,0,N
92553,55,7,28,7,0,1,1,0,0,1,PRT,0,1,0,219,79,0,N
42577,18,9,37,7,1,3,1,0,0,1,ESP,0,1,0,,123.5,0,N
54053,164,7,28,6,2,4,2,0,0,2,ROU,0,1,0,,99.45,0,Y
80042,4,1,3,15,0,1,2,0,0,2,FRA,11,1,0,,77,1,N
108095,12,3,12,20,1,1,2,0,0,2,FRA,0,4,0,,110.7,0,N
103528,3,12,52,23,2,2,2,0,0,2,PRT,0,4,0,,93.63,2,N
110500,102,4,17,24,1,3,1,0,0,1,PRT,0,1,1,424,90,0,N
91079,256,6,25,15,0,2,2,0,0,2,DEU,0,1,0,,112,1,N
87659,0,4,17,23,0,1,2,0,0,2,PRT,0,1,1,,97.32,0,N
86725,29,4,15,5,0,3,1,0,0,1,PRT,0,1,0,40,67,0,N
41914,55,8,35,26,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
41571,8,8,34,18,0,5,2,0,0,2,ESP,0,1,0,,93,1,N
63526,74,2,7,13,1,2,2,0,0,2,GBR,0,1,0,,79.2,3,Y
77697,0,9,39,23,0,1,2,0,0,2,PRT,0,1,0,,152,2,N
116711,423,7,29,22,1,1,2,0,0,2,DEU,0,1,0,,122.4,1,N
113952,38,6,24,12,1,2,2,0,0,2,FRA,0,1,0,,99,0,N
90274,2,6,23,2,0,2,2,0,0,2,PRT,0,1,1,263,120,0,N
54604,379,7,30,21,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
105573,4,2,6,10,0,2,2,0,0,2,PRT,0,1,1,,108,0,N
111536,115,5,18,6,2,4,2,0,0,2,DEU,0,1,0,,89.1,0,N
93380,1,7,30,20,0,1,2,0,0,2,PRT,0,1,0,,111,0,N
108454,79,3,12,25,2,1,2,0,0,2,GBR,0,1,0,,72,1,N
76653,175,8,32,5,0,1,2,0,0,2,POL,0,1,0,,76.5,0,N
63745,32,2,8,20,1,1,1,0,0,1,PRT,0,1,0,,75,0,Y
58210,134,10,41,8,1,1,2,0,0,2,FRA,0,1,4,,118.8,0,Y
117070,329,7,30,27,0,2,2,0,0,2,GBR,0,1,0,,89.1,1,N
83916,4,2,7,12,1,2,2,0,0,2,NLD,0,4,0,,97,2,N
76295,264,7,28,8,0,2,2,0,0,2,PRT,0,1,0,,62,0,N
98609,328,9,40,30,0,2,2,0,0,2,FRA,0,1,0,,65,1,N
90423,191,6,23,3,1,2,2,0,0,2,PRT,0,1,0,,132,0,N
113028,60,5,22,29,1,2,2,0,0,2,POL,0,1,0,,89.1,1,N
102300,14,11,48,25,0,1,2,0,0,2,PRT,0,1,0,369,76,0,N
106911,44,3,9,1,0,4,2,0,0,2,ITA,0,4,0,,100.3,2,N
52373,275,6,23,4,1,1,2,0,0,2,PRT,0,1,0,,62.8,0,Y
86706,1,4,15,6,0,2,1,0,0,1,PRT,0,1,0,153,95,0,N
62038,18,12,53,30,2,2,3,0,0,3,ESP,0,4,0,,166.85,2,Y
92523,55,7,28,7,0,1,1,0,0,1,PRT,0,1,0,219,79,0,N
105018,68,1,4,26,0,2,2,0,0,2,BRA,0,4,0,,111.6,0,N
114652,126,6,25,23,0,2,2,0,0,2,DEU,0,1,0,,117,0,N
82496,7,12,53,29,0,3,1,0,0,1,AUT,0,1,0,,65,0,N
115093,145,6,26,30,0,2,3,0,0,3,BRA,0,5,0,,182.25,0,N
112430,47,5,21,22,1,1,2,0,0,2,FRA,0,1,0,,160,3,N
67823,88,5,19,8,1,1,1,0,0,1,PRT,0,1,0,,120,0,Y
105470,2,2,6,5,2,2,2,0,0,2,FRA,0,1,0,,116.75,1,N
50927,286,5,20,11,0,4,2,0,0,2,PRT,0,1,0,,101,0,Y
83142,0,1,4,20,0,1,1,0,0,1,CHN,0,1,0,,90,0,N
57371,30,9,39,24,2,2,2,2,0,4,POL,0,6,0,,195.53,0,Y
43552,72,9,38,19,2,4,2,0,1,3,ESP,0,1,0,,71.4,1,N
61760,294,12,53,26,1,0,2,0,0,2,ESP,0,1,0,,112.5,0,Y
106044,1,2,7,17,0,2,2,0,0,2,ESP,0,1,2,,163,0,N
111805,13,5,20,14,2,0,1,0,0,1,AUT,0,4,1,,142.5,1,N
74303,330,9,37,12,2,1,2,0,0,2,PRT,1,1,0,,62.8,0,Y
100900,82,10,45,30,2,2,2,0,0,2,BRA,0,1,1,,59.85,1,N
61253,77,12,50,6,0,2,2,0,0,2,ESP,0,1,1,,79.2,2,Y
53266,350,6,25,17,0,2,2,0,0,2,PRT,0,1,0,,140,0,Y
98167,26,9,39,24,1,1,2,0,0,2,BRA,0,5,0,,157.94,0,N
58944,198,10,43,18,0,3,1,0,0,1,FIN,0,1,0,,90.9,0,Y
70641,46,6,25,20,0,1,2,0,0,2,PRT,0,1,0,,90,0,Y
49142,93,4,15,6,0,3,2,0,0,2,FRA,0,1,0,,79.5,0,Y
97202,20,9,38,12,1,0,1,0,0,1,DEU,0,1,0,,89,2,N
99406,32,10,41,7,2,4,2,0,0,2,FRA,0,4,0,,185.67,0,N
55377,170,8,33,11,2,3,2,0,0,2,ITA,0,4,3,,112.2,1,Y
116328,476,7,28,15,2,1,2,0,0,2,GBR,0,1,0,,112.67,1,N
57024,302,9,38,16,1,2,2,0,0,2,PRT,0,1,0,,100,0,Y
108168,23,3,12,22,0,2,1,0,0,1,PRT,0,1,0,,62.4,0,N
68651,175,5,20,19,1,2,2,0,0,2,PRT,0,1,0,,110,0,Y
104415,53,1,2,8,2,3,2,0,0,2,FRA,0,1,2,,88.4,1,N
57242,440,9,39,22,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
79012,0,5,22,25,0,1,1,0,0,1,PRT,2,1,0,45,0,3,N
71128,368,6,26,28,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
100638,35,10,44,28,0,2,2,0,0,2,PRT,0,1,0,,104.13,0,N
77086,8,9,36,1,0,4,2,2,0,4,ITA,0,7,0,,159.75,2,N
112563,13,5,21,25,0,1,1,0,0,1,LBN,0,1,0,,170,0,N
115750,231,7,27,6,1,3,2,0,0,2,GBR,0,1,0,,65.18,1,N
104458,342,1,2,12,0,2,1,2,0,3,AUS,0,4,0,,108.58,1,N
44261,164,10,40,2,0,2,1,0,0,1,PRT,0,1,0,,100,0,N
97594,38,9,38,16,0,2,2,0,0,2,DEU,0,5,0,,137.52,0,N
118069,130,8,32,9,1,4,2,0,0,2,GBR,0,1,0,,80.1,0,N
115003,119,6,26,25,2,3,2,0,0,2,GBR,0,4,0,,126,0,N
110891,5,5,18,1,1,1,3,0,0,3,ECU,0,4,0,,220,2,N
69289,18,5,22,29,1,0,2,0,0,2,PRT,0,1,0,,89,1,Y
77292,256,9,38,14,1,2,1,0,0,1,SWE,0,1,1,,0,0,N
90436,75,6,23,4,1,1,2,0,0,2,IRL,0,1,0,,89.28,0,N
80780,180,4,16,13,0,1,2,0,0,2,PRT,1,1,0,,125,0,Y
111373,109,5,18,6,2,2,2,0,0,2,RUS,0,1,0,,117,1,N
101432,19,11,46,10,0,2,2,0,0,2,PRT,0,4,0,,165,1,N
93762,158,7,30,23,2,2,3,2,0,5,PRT,0,7,1,,294.35,0,N
69048,225,5,21,24,0,4,2,0,0,2,DEU,0,1,0,,107.1,0,Y
71511,315,7,27,7,0,1,0,2,0,2,USA,0,2,0,,91.85,2,Y
74185,356,10,41,8,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
45235,50,10,43,24,0,1,2,0,0,2,PRT,0,1,0,,146,0,Y
106332,19,2,8,23,0,1,2,0,0,2,GBR,0,1,0,,88,0,N
106224,270,2,8,21,0,2,1,0,0,1,IRL,0,1,0,,71.1,2,N
70219,139,6,24,12,1,1,2,0,0,2,PRT,0,1,0,,110,0,Y
43922,87,9,39,25,2,3,2,0,0,2,PRT,0,1,0,,170,0,Y
115481,8,7,27,4,0,2,2,0,0,2,FRA,0,1,1,,170,1,N
100213,386,10,44,23,2,0,2,0,0,2,DEU,0,1,0,,115,1,N
60802,106,11,48,21,1,3,2,0,0,2,FRA,0,1,0,,117.3,2,Y
41499,4,8,34,17,1,2,1,0,0,1,CHE,0,1,0,,67,0,N
68694,165,5,20,19,2,2,2,0,0,2,PRT,0,1,0,,225,0,Y
119282,158,8,35,31,0,2,2,0,0,2,NLD,0,4,2,,126,0,N
117752,142,8,31,5,2,2,2,0,0,2,FRA,0,1,0,,137.75,1,N
80157,226,6,25,15,0,4,2,0,0,2,PRT,1,1,0,,139,1,Y
83346,11,1,5,27,0,2,2,0,0,2,ESP,0,1,0,,102,1,N
64600,52,3,11,13,1,1,1,0,0,1,PRT,0,1,0,,80,0,Y
109943,11,4,15,14,2,3,2,0,0,2,BRA,0,1,0,,129,2,N
101149,44,11,45,4,1,2,2,0,0,2,FRA,0,4,0,,110.13,2,N
63154,56,2,5,1,0,3,2,0,0,2,PRT,0,1,0,,60,0,Y
65575,373,4,14,5,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
42648,7,9,37,8,2,5,2,0,0,2,FRA,0,1,0,,111.71,2,N
55021,126,8,32,3,0,1,2,0,0,2,ISR,0,1,0,,139.5,0,Y
98993,51,10,41,4,0,3,2,0,0,2,BRA,0,1,0,,118.8,1,N
91272,119,6,25,15,0,4,2,0,0,2,GBR,0,1,0,,128.85,0,N
84322,60,4,18,25,1,0,1,0,0,1,PRT,0,1,0,40,65,0,N
82251,97,3,13,20,2,5,1,0,0,1,PRT,1,1,0,,79.43,0,Y
117694,100,8,31,1,2,5,2,0,0,2,NOR,0,1,0,,125,0,N
65448,3,4,14,3,1,3,1,0,0,1,PRT,0,1,0,153,126,0,Y
58902,52,10,43,17,1,2,2,0,0,2,DEU,0,1,0,,108,0,Y
108127,63,3,12,20,1,2,2,0,0,2,FRA,0,1,0,,75,0,N
50820,35,5,20,9,1,2,2,0,0,2,DEU,0,1,0,,126.9,0,Y
51567,39,5,21,21,2,1,2,0,0,2,NLD,0,1,0,,126.9,0,Y
90853,137,6,24,10,1,2,2,0,1,3,PRT,0,1,0,,103.68,3,N
61252,88,12,50,6,0,1,2,0,0,2,GBR,0,1,0,,88,0,Y
78956,1,1,5,26,0,1,1,0,0,1,PRT,0,1,0,40,66,0,N
77757,1,9,39,22,0,4,1,0,0,1,GBR,0,1,0,,170,0,N
60922,25,11,48,25,2,2,2,0,0,2,ESP,0,4,0,,96.9,0,Y
93103,162,7,29,14,0,3,2,0,0,2,FRA,0,1,0,,112,0,N
78071,282,10,41,10,2,1,2,0,0,2,PRT,1,1,0,,96,0,Y
77108,219,9,36,4,1,2,1,0,0,1,SWE,0,1,0,,76.67,0,N
90159,141,5,23,29,2,3,2,0,0,2,NLD,0,4,0,,108.29,2,N
45187,70,10,43,22,0,1,2,0,0,2,FRA,0,1,0,,85,0,N
103294,87,12,51,16,0,2,3,0,0,3,FRA,0,4,0,,126,2,N
110404,204,4,17,23,2,2,2,0,0,2,CHE,0,2,1,,114.5,4,N
104799,2,1,3,21,1,1,2,0,0,2,POL,0,1,0,,75,0,N
101974,5,11,48,20,1,0,1,1,0,2,PRT,0,1,0,45,47.5,1,N
108534,158,3,13,27,1,1,2,0,0,2,ISR,0,1,0,,95,1,N
52077,56,5,23,30,1,0,1,0,0,1,PRT,0,1,0,,120,0,Y
57178,123,9,39,20,1,5,2,0,0,2,GBR,0,4,0,,143.1,1,Y
54267,49,7,29,11,1,0,2,0,0,2,CHN,0,1,0,,93.15,0,Y
83069,50,1,3,14,0,3,1,0,0,1,FRA,0,1,1,,1,2,N
77709,0,9,39,23,0,2,1,0,0,1,PRT,0,1,0,,158,2,N
96026,158,8,35,25,0,3,2,0,0,2,FRA,0,1,0,,94.5,0,N
91402,30,6,26,20,1,0,2,2,0,4,PRT,0,6,0,,162.35,1,N
51580,59,5,21,21,2,3,2,0,0,2,BRA,0,1,0,,116.1,1,Y
45818,98,11,48,23,1,2,1,0,0,1,PRT,0,1,0,,84,0,Y
79743,40,10,44,31,2,1,2,0,0,2,FRA,0,4,0,,65,0,N
65762,105,4,14,7,2,5,2,0,0,2,DNK,0,1,0,,118.29,1,Y
82483,38,12,53,27,2,3,2,0,0,2,FRA,0,1,0,,119,1,N
46158,6,12,51,18,1,2,2,0,0,2,FRA,0,1,0,,87,0,Y
117471,229,8,31,2,0,2,1,0,0,1,CHE,0,1,0,,123.3,1,N
113643,41,6,23,8,0,2,2,0,0,2,BEL,0,1,1,,140,1,N
51849,316,5,22,26,0,3,2,0,0,2,AUT,0,1,0,,110,0,N
53971,70,7,28,3,2,4,3,0,0,3,CN,0,4,0,,150.3,0,Y
73364,212,8,33,19,2,1,2,2,0,4,ITA,0,6,2,,216.33,0,Y
71191,135,6,26,29,0,2,2,0,0,2,SAU,0,4,0,,126,0,Y
62146,15,1,1,2,1,4,2,0,0,2,PRT,0,4,0,,97.92,0,Y
99537,0,10,42,13,0,1,1,0,0,1,KOR,0,1,0,,120,1,N
61045,88,12,49,1,0,2,2,0,0,2,FRA,0,1,0,,93.6,0,Y
92147,2,6,27,29,0,2,2,0,0,2,ISR,0,4,0,,104.79,0,N
90806,113,6,24,9,0,3,2,0,0,2,FRA,0,1,0,,116.1,1,N
105139,19,1,5,30,1,0,1,0,0,1,ITA,0,1,1,,60.06,1,N
76485,414,12,49,5,2,1,2,0,0,2,PRT,1,1,0,,62,0,Y
96232,186,8,35,26,2,2,2,1,0,3,GBR,0,2,2,,167.66,0,N
50534,21,5,19,3,0,3,1,0,0,1,FRA,0,4,0,,156,0,Y
84082,12,2,8,14,2,3,2,0,0,2,FRA,0,1,0,,129,1,N
87017,170,4,15,8,2,3,2,0,0,2,DEU,0,1,0,,78,0,N
109055,61,4,14,2,2,2,2,0,0,2,BEL,0,1,0,,96.25,3,N
78182,17,10,40,2,1,2,2,0,0,2,CHE,0,1,0,,113.33,1,N
104068,18,1,1,1,2,2,2,0,0,2,BEL,0,1,0,,111.78,1,N
62853,56,1,4,23,1,1,2,0,0,2,FRA,0,1,0,,79.2,0,Y
89349,69,5,21,17,0,3,2,0,0,2,FRA,0,1,0,,126.9,2,N
110211,19,4,16,19,1,4,2,0,0,2,FRA,0,4,1,,176,0,N
111657,66,5,19,11,0,3,2,0,0,2,ISL,0,7,0,,295,0,N
66406,133,4,16,19,0,4,1,0,0,1,PRT,0,1,1,,90,0,Y
99130,349,10,41,4,1,5,2,0,0,2,DEU,0,1,0,,123.33,0,N
76426,358,10,41,10,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
78778,102,1,4,22,1,2,2,0,0,2,PRT,1,4,0,,99,2,Y
55511,38,8,34,15,1,0,2,0,0,2,ITA,0,1,0,,135.9,0,Y
63438,67,2,7,12,2,0,2,0,0,2,PRT,0,1,0,,80,0,Y
83997,4,2,8,15,1,1,1,0,0,1,PRT,0,1,0,46,0,1,N
65058,146,3,12,23,0,3,2,0,0,2,DEU,0,1,0,,93.6,1,Y
41241,39,8,33,14,0,2,2,0,0,2,DEU,0,1,0,,109,0,N
46553,24,1,2,6,0,2,2,0,0,2,BRA,0,1,0,,89,0,N
104144,31,1,1,2,1,3,2,0,0,2,ITA,0,1,0,,74.8,1,N
71641,226,7,28,9,2,1,2,0,0,2,PRT,0,1,0,,110,0,Y
97018,34,9,37,9,0,2,2,0,0,2,CHN,0,1,0,,135.9,1,N
64445,63,3,10,9,1,3,2,0,0,2,DEU,0,5,0,,117.3,2,Y
45284,69,10,44,25,2,1,2,0,0,2,PRT,0,1,0,,85.67,0,N
57268,198,9,39,22,0,3,3,0,0,3,FRA,0,4,0,,159.3,3,Y
115689,175,7,27,5,1,4,2,0,0,2,GBR,0,1,0,,107.1,0,N
103783,17,12,53,31,0,1,2,0,0,2,DEU,0,1,0,132,80,0,N
65893,76,4,15,9,2,3,2,0,0,2,NOR,0,1,0,,100.8,0,Y
102410,256,11,49,27,1,0,2,0,0,2,CN,0,1,0,,67.5,2,N
62142,335,1,1,2,1,4,2,0,0,2,ESP,0,1,1,,109.65,0,Y
77115,219,9,36,4,1,2,1,0,0,1,SWE,0,1,0,,76.67,0,N
62355,50,1,2,10,4,11,2,0,0,2,AGO,0,4,0,,96.9,0,Y
42246,21,9,36,3,2,3,2,0,0,2,PRT,0,1,0,,105,0,N
87758,150,4,17,22,1,2,2,0,0,2,GBR,0,5,0,,135,0,N
68801,113,5,20,20,2,1,1,0,0,1,PRT,0,1,0,,190,0,Y
83177,9,1,4,18,1,4,1,0,0,1,BRA,0,1,0,,54.9,0,N
114237,173,6,24,17,1,1,2,2,0,4,FRA,0,6,2,,216,0,N
41197,39,8,33,14,0,2,2,0,0,2,PRT,0,1,0,,101.5,0,Y
67899,5,5,19,9,0,1,2,0,0,2,PRT,0,1,0,,90,0,Y
89089,129,5,20,13,2,2,2,0,0,2,DEU,0,1,0,,80.75,0,N
114239,141,6,24,16,1,2,2,0,0,2,DEU,0,1,0,,89.1,0,N
44245,164,10,40,2,0,2,1,0,0,1,PRT,0,1,0,,100,0,N
61914,289,12,53,28,2,4,2,0,0,2,FRA,0,1,0,,70.55,2,Y
50423,54,4,18,30,1,1,1,0,0,1,GBR,0,1,5,,121.5,0,Y
89824,27,5,22,22,2,2,2,0,0,2,IRN,0,1,0,,90.84,2,N
83857,35,2,7,12,0,2,2,0,0,2,POL,0,1,0,,80.3,1,N
69668,348,6,22,3,2,1,2,0,0,2,PRT,0,1,0,,90,0,Y
73468,57,8,34,23,0,2,2,0,0,2,CHN,0,1,0,,149,1,Y
89551,86,5,21,20,1,2,2,0,0,2,PRT,0,1,0,,65,1,N
92803,7,7,29,11,1,0,2,1,0,3,BEL,0,1,0,,169,2,N
46358,160,12,53,30,0,3,2,0,0,2,ITA,0,1,0,,70.67,0,N
106212,12,2,8,21,0,2,1,0,0,1,PRT,0,1,1,,80,1,N
54413,18,7,29,15,0,2,2,0,0,2,ESP,0,1,0,,139,1,Y
60700,50,11,47,18,1,2,1,0,0,1,LUX,0,1,0,,86.4,2,Y
88246,10,4,18,29,2,2,3,0,0,3,ESP,0,4,0,,172,2,N
69403,186,5,22,30,0,2,2,0,0,2,PRT,0,1,0,,130,0,Y
118213,278,8,33,13,2,2,2,0,0,2,GBR,0,1,0,,89.1,1,N
82045,22,12,51,18,0,1,1,0,0,1,PRT,0,1,0,40,65,0,N
71359,151,7,27,3,1,3,2,1,1,4,PRT,0,1,0,,104,0,Y
61340,203,12,50,8,0,3,2,0,0,2,ITA,0,1,0,,112.5,0,Y
95233,118,8,34,14,2,1,2,1,0,3,ESP,0,1,0,,139.5,1,N
83646,23,2,7,7,2,1,2,0,0,2,BRA,0,1,0,,66,0,N
114769,130,6,25,24,2,1,2,0,0,2,USA,0,4,0,,130.5,4,N
110950,93,5,18,1,1,2,2,0,0,2,GBR,0,1,0,,126,2,N
97274,7,9,38,12,1,2,1,0,0,1,ESP,0,5,0,,65,1,N
91425,92,6,25,14,2,5,2,0,0,2,IRL,0,1,0,,120.58,0,N
95997,171,8,35,26,0,1,3,0,0,3,DEU,0,4,0,,128.7,2,N
64060,69,2,9,27,1,3,2,0,0,2,BRA,0,4,0,,99.45,2,Y
71588,157,7,27,8,1,1,2,0,0,2,PRT,0,1,0,,86.63,0,Y
45763,98,11,48,23,1,2,1,0,0,1,EGY,0,1,0,,70,0,N
44082,92,9,40,30,0,1,2,0,0,2,PRT,0,1,0,,170,0,Y
112104,0,5,20,19,0,1,1,0,0,1,PRT,0,1,1,,110,0,N
111905,92,5,20,14,2,1,2,0,0,2,CN,0,1,0,,120,2,N
112268,18,5,21,21,1,0,1,0,0,1,BEL,0,1,0,,120,1,N
63997,22,2,8,25,4,11,2,0,0,2,AGO,0,6,0,,193,0,Y
95389,145,8,34,17,0,2,3,0,0,3,ITA,0,4,0,,151.2,0,N
77315,4,9,38,15,0,2,1,0,0,1,PRT,0,1,0,,115,0,N
100746,160,10,45,30,2,0,2,0,0,2,PRT,0,4,0,,113.4,2,N
61445,16,12,50,10,4,7,2,0,0,2,CHN,0,1,0,,67.81,0,Y
107086,137,3,10,6,1,1,2,0,0,2,ISR,0,1,0,,80,1,N
84445,10,2,9,22,1,3,1,0,0,1,PRT,0,1,0,,87,0,N
80905,3,11,48,27,0,1,2,0,0,2,PRT,0,1,1,,87,1,Y
59320,475,10,44,27,0,1,1,0,0,1,PRT,0,1,0,,59,0,Y
104676,22,1,3,16,1,3,2,0,0,2,FRA,0,4,0,,99.24,0,N
67240,284,4,17,29,2,4,2,1,0,3,MNE,0,1,0,,168.75,2,Y
48924,66,4,14,2,2,1,1,0,0,1,ITA,0,1,0,,89.1,0,Y
84624,21,2,10,29,1,0,1,0,0,1,ESP,0,5,1,,142,0,N
115853,65,7,28,10,1,1,2,2,0,4,FRA,0,5,0,,185,0,N
47242,46,2,7,13,0,1,2,0,0,2,PRT,0,1,0,,48.6,0,Y
96920,58,9,37,8,0,2,2,0,0,2,GBR,0,4,0,,149.4,1,N
77063,1,9,36,3,0,2,1,0,0,1,AGO,0,1,0,,123.5,0,N
114015,101,6,24,14,0,2,2,0,0,2,PRT,0,1,0,,100.8,1,N
81283,24,12,49,4,2,2,2,0,0,2,PRT,0,1,0,,123.5,1,N
107079,42,3,9,2,2,4,2,0,0,2,CHE,0,4,0,,100.3,0,N
77414,19,10,41,6,0,3,1,0,0,1,TUR,0,1,0,,80,0,N
69419,236,5,22,30,0,3,2,0,0,2,FRA,0,1,0,,125.1,1,Y
89731,2,5,22,25,0,1,2,0,0,2,PRT,0,1,1,,139,0,N
68422,69,5,20,17,0,2,2,0,0,2,IND,0,1,0,,144,0,Y
44989,102,10,42,16,0,2,1,0,0,1,PRT,0,1,0,,80,0,Y
104685,2,1,3,18,0,2,1,0,0,1,AUT,0,1,0,,65,0,N
100343,34,10,44,25,0,2,1,0,0,1,GBR,0,1,0,,109,1,N
109024,70,4,14,2,2,1,2,0,0,2,GBR,0,1,0,,99,0,N
93767,40,7,31,26,0,1,2,0,0,2,PRT,0,1,0,,125,1,N
82437,20,12,53,27,2,1,2,0,0,2,FRA,0,1,2,,58,0,N
96115,204,8,35,26,1,2,2,0,0,2,ROU,0,1,0,,73.65,0,N
95065,31,8,33,12,0,2,2,1,0,3,PRT,0,4,2,,160.5,2,N
99473,1,10,42,13,0,1,1,0,0,1,GBR,0,1,1,,90,0,N
109628,138,4,15,9,2,3,3,0,0,3,DNK,0,4,0,,168.3,3,N
73013,504,8,32,12,2,1,1,0,0,1,PRT,0,1,0,,80,0,Y
104075,76,1,1,1,2,2,2,0,0,2,PRT,0,4,0,,75.86,1,N
41332,39,8,33,14,0,2,2,0,0,2,PRT,0,1,0,,101.5,0,Y
108249,33,3,12,19,2,4,2,0,0,2,FRA,0,4,0,,101.72,0,N
62616,107,1,3,18,0,1,3,0,0,3,FRA,0,4,0,,126,1,Y
90071,1,6,23,1,0,1,2,0,0,2,PRT,0,1,0,,119,0,N
75576,257,7,27,1,0,2,2,0,0,2,PRT,0,1,0,,101.5,0,N
116840,60,7,30,24,1,1,2,0,0,2,CHN,0,1,0,,80.1,1,N
75014,268,7,29,12,2,1,2,0,0,2,PRT,1,1,0,,82,0,Y
76930,342,9,39,24,2,4,2,0,0,2,PRT,1,1,0,,170,0,Y
55462,136,8,33,13,2,1,3,0,0,3,PRT,0,4,0,,163.2,2,Y
88519,116,5,19,4,0,4,2,0,0,2,FRA,0,1,0,,76,1,N
47862,90,3,11,6,2,3,1,0,0,1,ITA,0,1,1,,74.95,0,N
46370,11,12,53,30,0,4,2,1,0,3,PRT,0,4,0,,113.2,0,N
109437,44,4,14,7,2,3,2,0,0,2,DEU,0,1,0,,110.4,1,N
48058,42,3,12,14,1,4,2,0,0,2,DEU,0,4,1,,129.95,0,Y
104860,10,1,4,23,1,0,1,0,0,1,ESP,0,1,0,,98,2,N
42834,87,9,37,11,0,2,2,0,0,2,FRA,0,1,0,,100,0,Y
109268,75,4,14,5,0,4,1,0,0,1,NLD,0,1,0,,85,0,N
64893,71,3,12,19,2,3,2,0,0,2,SWE,0,4,0,,100.3,0,Y
56429,107,9,37,5,1,3,2,0,0,2,VEN,0,1,0,,118.8,1,Y
99981,28,10,43,18,0,3,2,0,0,2,FRA,0,1,0,,91.63,1,N
57609,447,9,40,29,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
50465,118,5,19,1,2,3,2,0,0,2,FRA,0,4,0,,107.95,0,N
60025,305,11,45,4,1,2,2,0,0,2,PRT,0,1,0,,89,0,Y
93498,292,7,30,21,0,2,2,0,0,2,DEU,0,1,0,,115,0,N
77866,17,9,39,26,2,1,1,0,0,1,FRA,0,1,2,,170,2,N
62820,59,1,4,23,1,1,2,0,0,2,PRT,0,1,0,,80,0,Y
93690,65,7,30,23,1,1,3,0,0,3,PRT,0,4,0,,137.7,2,N
103825,19,12,53,28,0,4,2,0,0,2,FRA,0,4,0,,131.35,1,N
88567,49,5,19,6,0,2,2,0,0,2,ESP,0,4,0,,139.5,0,N
114012,147,6,24,12,1,3,2,0,0,2,GBR,0,1,0,,89.1,0,N
74733,329,9,37,11,2,3,2,0,0,2,PRT,1,1,0,,90,0,Y
106842,94,3,9,1,0,3,2,2,0,4,BRA,0,6,0,,163.2,1,N
90016,38,5,22,27,2,2,3,0,0,3,CN,0,7,0,,196.46,2,N
56213,208,9,36,1,0,1,2,0,0,2,FRA,0,1,0,,96.3,1,Y
108290,116,3,12,24,0,2,2,0,0,2,FRA,0,1,0,,100,1,N
